code,name,market_cap,industry
301109,军信股份,122.38954059,
600575,淮河能源,247.97100908,
600483,福能股份,263.55706344,
002739,万达电影,239.89806123,
002461,珠江啤酒,212.70086693,
600755,厦门国贸,148.56466624,
601022,宁波远洋,125.89052673,
600058,五矿发展,151.13941025,
000049,德赛电池,104.96785593,
603733,仙鹤股份,168.50910535,
002595,豪迈科技,668.88,
300146,汤臣倍健,208.92211333,
000973,佛塑科技,129.15099333,
688047,龙芯中科,588.267,
605599,菜百股份,139.37778176,
600007,中国国贸,197.83028968,
920029,开发科技,128.31739164,
688538,和辉光电-U,371.47387211,
603920,世运电路,422.19503853,
000725,京东方Ａ,1670.69919569,
000839,国安股份,106.22729414,
002745,木林森,147.37772342,
300893,松原安全,120.14232156,
000828,东莞控股,113.20340043,
600246,万通发展,240.83854944,
002413,雷科防务,180.29588007,
002222,福晶科技,335.523375,
601200,上海环境,111.06399571,
688172,燕东微,526.79107779,
002221,东华能源,130.03054078,
600380,健康元,218.07084361,
300741,华宝股份,114.122564,
600188,兖矿能源,1391.1948034,
002017,东信和平,146.50101383,
002716,湖南白银,318.1620904,
601952,苏垦农发,128.9808,
600610,中毅达,110.76979416,
600674,川投能源,687.80702343,
600435,北方导航,271.31698017,
600395,盘江股份,101.75001998,
600900,长江电力,6557.48234789,
601633,长城汽车,1881.87607193,
000429,粤高速Ａ,239.18822081,
600009,上海机场,789.29289629,
002051,中工国际,106.91213216,
301196,唯科科技,100.2051976,
300212,易华录,124.75735673,
603915,国茂股份,120.68904982,
601669,中国电建,1006.00770511,
000935,四川双马,215.67189407,
600704,物产中大,300.44555161,
688630,芯碁微装,225.54010579,
300516,久之洋,133.956,
000792,盐湖股份,1768.4435432,
603402,陕西旅游,121.33600105,
000800,一汽解放,337.59987489,
000031,大悦城,126.4462435,
002961,瑞达期货,118.07074913,
603899,晨光股份,255.10879443,
002639,雪人集团,170.20425981,
600710,苏美达,145.57188695,
603565,中谷物流,211.47635447,
300274,阳光电源,3580.02148696,
002249,大洋电机,277.27200433,
600663,陆家嘴,410.36502484,
002379,宏创控股,3984.91594617,
002007,华兰生物,281.7938179,
300098,高新兴,125.46788026,
002555,三七互娱,620.97511706,
601512,中新集团,140.296104,
600655,豫园股份,203.18632185,
300304,云意电气,109.41670726,
603056,德邦股份,191.33382999,
600398,海澜之家,301.61397459,
600737,中粮糖业,361.67923535,
601808,中海油服,712.8758448,
601101,昊华能源,107.42384528,
300316,晶盛机电,556.55186373,
000887,中鼎股份,310.29663337,
301015,百洋医药,130.03939665,
688543,国科军工,149.65619726,
688027,国盾量子,635.37240318,
603185,弘元绿能,201.09781051,
300331,苏大维格,126.71519557,
600690,海尔智家,2432.55713121,
605188,国光连锁,103.485851,
000875,吉电股份,236.86077188,
002779,中坚科技,212.87112,
601108,财通证券,405.86493139,
600584,长电科技,873.77113453,
300963,中洲特材,101.81808,
002180,纳思达,315.51493301,
002387,维信诺,125.15292545,
600120,浙江东方,229.51363626,
000762,西藏矿业,145.41273181,
688169,石头科技,405.24235955,
600326,西藏天路,154.63971201,
600759,洲际油气,140.65141459,
000983,山西焦煤,384.9074518,
300377,赢时胜,170.10219762,
600066,宇通客车,708.23915744,
603328,依顿电子,114.2218347,
600233,圆通速递,585.94478368,
002020,京新药业,159.46259673,
000528,柳    工,235.56124595,
600648,外高桥,142.246818,
688281,华秦科技,259.10568366,
600863,内蒙华电,340.12185783,
600377,宁沪高速,584.37871,
600390,五矿资本,262.23721626,
000089,深圳机场,143.34878868,
301123,奕东电子,154.51044,
689009,九号公司-WD,389.91764837,
000921,海信家电,341.50676477,
002366,融发核电,171.6773553,
002773,康弘药业,311.59074664,
002250,联化科技,158.73763548,
000758,中色股份,142.117411,
002423,中粮资本,273.95815287,
600482,中国动力,559.79444741,
000970,中科三环,172.26834203,
002756,永兴材料,280.27889065,
000563,陕国投Ａ,182.05734474,
601298,青岛港,543.30507,
603262,技源集团,116.642916,
000561,烽火电子,104.5462068,
000559,万向钱潮,643.84260982,
600739,辽宁成大,185.85974264,
300748,金力永磁,524.37464002,
002138,顺络电子,315.83489926,
600666,奥瑞德,102.07869832,
301565,中仑新材,103.122578,
301301,川宁生物,248.2084605,
002025,航天电器,251.85057136,
002060,广东建工,140.03886793,
603193,润本股份,100.86511318,
688612,威迈斯,146.21280858,
600060,海信视像,308.10394917,
